id,datetime,user_id,location_id
168409,2011-08-28 15:42:59,211,15
168410,2011-08-28 15:43:09,295,17
168411,2011-08-28 15:43:13,165,13
168412,2011-08-28 15:43:32,116,20
168413,2011-08-28 15:43:48,67,2
168414,2011-08-28 15:44:01,192,20
168415,2011-08-28 15:44:39,112,7
168416,2011-08-28 15:45:09,42,7
168417,2011-08-28 15:45:20,84,1
168418,2011-08-28 15:46:55,215,2
168419,2011-08-28 15:47:01,32,14
168420,2011-08-28 15:47:56,79,6
168421,2011-08-28 15:48:08,3,15
168422,2011-08-28 15:48:17,240,4
168423,2011-08-28 15:48:36,32,9
168424,2011-08-28 15:48:45,162,2
168425,2011-08-28 15:48:54,64,6
168426,2011-08-28 15:49:42,145,5
168427,2011-08-28 15:49:45,184,7
168428,2011-08-28 15:49:46,63,17
168429,2011-08-28 15:49:55,188,0
168430,2011-08-28 15:50:36,63,18
168431,2011-08-28 15:51:23,32,3
168432,2011-08-28 15:51:35,226,7
168433,2011-08-28 15:51:47,71,2
168434,2011-08-28 15:52:07,159,18
168435,2011-08-28 15:52:10,161,6
168436,2011-08-28 15:52:37,62,7
168437,2011-08-28 15:53:38,60,7
168438,2011-08-28 15:53:43,65,19
168439,2011-08-28 15:54:12,169,2
168440,2011-08-28 15:54:17,272,14
168441,2011-08-28 15:54:46,231,7
168442,2011-08-28 15:54:46,186,17
168443,2011-08-28 15:54:55,71,20
168444,2011-08-28 15:55:04,232,7
168445,2011-08-28 15:55:14,4,0
168446,2011-08-28 15:55:29,257,5
168447,2011-08-28 15:55:37,75,1
168448,2011-08-28 15:55:39,129,4
168449,2011-08-28 15:55:44,106,8
168450,2011-08-28 15:56:22,53,13
168451,2011-08-28 15:56:28,67,15
168452,2011-08-28 15:56:55,177,2
168453,2011-08-28 15:57:06,3,1
168454,2011-08-28 15:57:08,267,14
168455,2011-08-28 15:57:26,187,11
168456,2011-08-28 15:57:44,228,8
168457,2011-08-28 15:57:45,285,9
168458,2011-08-28 15:58:52,124,4
168459,2011-08-28 15:58:57,223,19
168460,2011-08-28 15:59:39,198,8
168461,2011-08-28 16:00:12,250,8
168462,2011-08-28 16:01:42,252,9
168463,2011-08-28 16:01:48,199,17
168464,2011-08-28 16:02:03,30,15
168465,2011-08-28 16:02:21,295,15
168466,2011-08-28 16:02:23,209,19
168467,2011-08-28 16:02:40,223,4
168468,2011-08-28 16:02:43,114,3
168469,2011-08-28 16:03:33,104,5
168470,2011-08-28 16:04:15,94,13
168471,2011-08-28 16:04:28,18,3
168472,2011-08-28 16:04:46,247,16
168473,2011-08-28 16:04:58,134,16
168474,2011-08-28 16:05:04,122,12
168475,2011-08-28 16:06:10,300,2
168476,2011-08-28 16:06:13,286,16
168477,2011-08-28 16:06:39,77,4
168478,2011-08-28 16:07:19,182,13
168479,2011-08-28 16:07:33,171,16
168480,2011-08-28 16:07:45,257,13
168481,2011-08-28 16:07:51,138,3
168482,2011-08-28 16:08:22,9,8
168483,2011-08-28 16:08:29,252,14
168484,2011-08-28 16:08:41,228,15
168485,2011-08-28 16:08:42,265,15
168486,2011-08-28 16:08:52,138,14
168487,2011-08-28 16:08:52,129,19
168488,2011-08-28 16:09:01,4,9
168489,2011-08-28 16:09:03,224,9
168490,2011-08-28 16:09:04,221,19
168491,2011-08-28 16:09:20,33,12
168492,2011-08-28 16:09:22,40,11
168493,2011-08-28 16:09:53,120,18
168494,2011-08-28 16:10:11,26,5
168495,2011-08-28 16:10:19,170,0
168496,2011-08-28 16:10:32,141,18
168497,2011-08-28 16:10:48,19,11
168498,2011-08-28 16:11:15,164,18
168499,2011-08-28 16:11:31,293,18
168500,2011-08-28 16:11:49,209,2
168501,2011-08-28 16:11:58,118,9
168502,2011-08-28 16:13:31,117,2
168503,2011-08-28 16:13:34,49,3
168504,2011-08-28 16:13:41,126,16
168505,2011-08-28 16:14:23,27,10
168506,2011-08-28 16:14:36,252,19
168507,2011-08-28 16:15:06,208,4
168508,2011-08-28 16:15:12,251,9
168509,2011-08-28 16:15:21,260,8
168510,2011-08-28 16:15:44,83,16
168511,2011-08-28 16:16:59,150,10
168512,2011-08-28 16:17:05,133,10
168513,2011-08-28 16:17:12,197,11
168514,2011-08-28 16:17:15,189,17
168515,2011-08-28 16:17:43,119,2
168516,2011-08-28 16:17:48,21,9
168517,2011-08-28 16:18:19,79,1
168518,2011-08-28 16:18:28,18,10
168519,2011-08-28 16:18:39,292,11
168520,2011-08-28 16:18:41,232,11
168521,2011-08-28 16:18:43,202,1
168522,2011-08-28 16:18:44,271,6
168523,2011-08-28 16:19:06,60,6
168524,2011-08-28 16:19:38,186,11
168525,2011-08-28 16:19:54,83,18
168526,2011-08-28 16:20:07,168,14
168527,2011-08-28 16:20:11,257,9
168528,2011-08-28 16:20:58,99,7
168529,2011-08-28 16:21:08,102,19
168530,2011-08-28 16:21:43,108,15
168531,2011-08-28 16:22:01,43,18
168532,2011-08-28 16:22:10,201,11
168533,2011-08-28 16:22:15,52,15
168534,2011-08-28 16:22:34,3,1
168535,2011-08-28 16:22:37,22,14
168536,2011-08-28 16:23:10,67,5
168537,2011-08-28 16:23:10,231,19
168538,2011-08-28 16:23:18,75,16
168539,2011-08-28 16:23:28,263,20
168540,2011-08-28 16:23:38,15,2
168541,2011-08-28 16:24:05,145,13
168542,2011-08-28 16:24:20,113,3
168543,2011-08-28 16:24:32,149,13
168544,2011-08-28 16:24:51,155,4
168545,2011-08-28 16:24:55,144,4
168546,2011-08-28 16:25:03,110,20
168547,2011-08-28 16:25:03,109,4
168548,2011-08-28 16:25:11,116,4
168549,2011-08-28 16:25:16,43,2
168550,2011-08-28 16:25:19,219,11
168551,2011-08-28 16:25:32,5,10
168552,2011-08-28 16:25:43,130,6
168553,2011-08-28 16:25:51,207,7
168554,2011-08-28 16:25:54,256,15
168555,2011-08-28 16:26:35,16,18
168556,2011-08-28 16:27:22,287,19
168557,2011-08-28 16:27:59,150,15
168558,2011-08-28 16:28:08,285,10
168559,2011-08-28 16:28:25,22,3
168560,2011-08-28 16:28:47,76,5
168561,2011-08-28 16:28:57,200,13
168562,2011-08-28 16:29:11,19,18
168563,2011-08-28 16:29:14,282,18
168564,2011-08-28 16:29:20,203,15
168565,2011-08-28 16:29:53,114,1
168566,2011-08-28 16:30:31,156,9
168567,2011-08-28 16:30:54,183,17
168568,2011-08-28 16:31:20,44,4
168569,2011-08-28 16:31:29,108,1
168570,2011-08-28 16:31:54,233,0
168571,2011-08-28 16:32:21,198,11
168572,2011-08-28 16:32:28,113,11
168573,2011-08-28 16:33:01,237,5
168574,2011-08-28 16:33:06,34,5
168575,2011-08-28 16:33:18,272,14
168576,2011-08-28 16:33:18,106,19
168577,2011-08-28 16:34:59,35,17
168578,2011-08-28 16:35:51,84,16
168579,2011-08-28 16:37:33,110,4
168580,2011-08-28 16:37:37,141,2
168581,2011-08-28 16:37:56,4,7
168582,2011-08-28 16:38:05,292,2
168583,2011-08-28 16:38:09,299,12
168584,2011-08-28 16:38:17,148,20
168585,2011-08-28 16:38:33,82,1
168586,2011-08-28 16:38:46,79,13
168587,2011-08-28 16:38:49,141,10
168588,2011-08-28 16:39:06,222,13
168589,2011-08-28 16:39:13,83,6
168590,2011-08-28 16:39:37,292,20
168591,2011-08-28 16:39:39,89,8
168592,2011-08-28 16:40:08,178,15
168593,2011-08-28 16:40:56,9,18
168594,2011-08-28 16:41:03,99,9
168595,2011-08-28 16:41:08,41,5
168596,2011-08-28 16:41:21,94,3
168597,2011-08-28 16:41:38,55,7
168598,2011-08-28 16:41:54,166,0
168599,2011-08-28 16:42:19,297,18
168600,2011-08-28 16:42:21,236,14
168601,2011-08-28 16:42:42,118,8
168602,2011-08-28 16:42:42,33,15
168603,2011-08-28 16:42:45,158,15
168604,2011-08-28 16:42:54,241,6
168605,2011-08-28 16:43:28,50,10
168606,2011-08-28 16:43:51,294,9
168607,2011-08-28 16:44:08,141,17
168608,2011-08-28 16:44:12,41,14
168609,2011-08-28 16:44:23,218,5
168610,2011-08-28 16:44:40,66,3
168611,2011-08-28 16:45:11,82,8
168612,2011-08-28 16:45:22,249,1
168613,2011-08-28 16:45:25,69,5
168614,2011-08-28 16:45:39,187,6
168615,2011-08-28 16:45:50,10,1
168616,2011-08-28 16:45:52,294,9
168617,2011-08-28 16:46:52,173,1
168618,2011-08-28 16:46:54,213,16
168619,2011-08-28 16:47:02,115,20
168620,2011-08-28 16:47:08,254,4
168621,2011-08-28 16:47:20,31,15
168622,2011-08-28 16:47:26,241,14
168623,2011-08-28 16:47:37,55,10
168624,2011-08-28 16:47:45,86,11
168625,2011-08-28 16:47:56,292,0
168626,2011-08-28 16:48:01,114,15
168627,2011-08-28 16:48:51,268,17
168628,2011-08-28 16:49:14,99,0
168629,2011-08-28 16:49:19,64,20
168630,2011-08-28 16:49:20,142,0
168631,2011-08-28 16:49:24,159,17
168632,2011-08-28 16:49:43,171,17
168633,2011-08-28 16:49:58,215,10
168634,2011-08-28 16:49:59,141,6
168635,2011-08-28 16:50:11,292,1
168636,2011-08-28 16:50:12,159,8
168637,2011-08-28 16:50:39,200,4
168638,2011-08-28 16:50:49,111,15
168639,2011-08-28 16:51:28,61,11
168640,2011-08-28 16:52:01,50,10
168641,2011-08-28 16:52:19,24,10
168642,2011-08-28 16:52:30,96,1
168643,2011-08-28 16:52:54,59,0
168644,2011-08-28 16:53:01,288,3
168645,2011-08-28 16:53:26,178,1
168646,2011-08-28 16:53:27,209,3
168647,2011-08-28 16:54:07,49,0
168648,2011-08-28 16:55:15,220,2
168649,2011-08-28 16:56:04,99,14
168650,2011-08-28 16:56:23,67,7
168651,2011-08-28 16:56:44,48,12
168652,2011-08-28 16:57:02,289,0
168653,2011-08-28 16:57:15,291,0
168654,2011-08-28 16:57:17,194,3
168655,2011-08-28 16:58:41,78,4
168656,2011-08-28 16:59:56,141,11
168657,2011-08-28 17:00:21,42,5
168658,2011-08-28 17:00:37,209,13
168659,2011-08-28 17:01:19,22,11
168660,2011-08-28 17:01:43,296,7
168661,2011-08-28 17:02:19,272,3
168662,2011-08-28 17:02:27,176,17
168663,2011-08-28 17:02:31,183,11
168664,2011-08-28 17:02:40,155,7
168665,2011-08-28 17:02:42,232,20
168666,2011-08-28 17:03:25,242,20
168667,2011-08-28 17:03:53,51,10
168668,2011-08-28 17:04:11,4,12
168669,2011-08-28 17:05:24,180,19
168670,2011-08-28 17:05:39,75,9
168671,2011-08-28 17:05:54,219,15
168672,2011-08-28 17:07:28,92,8
168673,2011-08-28 17:08:29,212,20
168674,2011-08-28 17:08:40,94,14
168675,2011-08-28 17:08:44,269,4
168676,2011-08-28 17:09:06,30,1
168677,2011-08-28 17:10:26,69,20
168678,2011-08-28 17:12:08,27,3
168679,2011-08-28 17:13:00,256,12
168680,2011-08-28 17:13:04,107,14
168681,2011-08-28 17:13:49,175,15
168682,2011-08-28 17:15:10,51,4
168683,2011-08-28 17:15:15,113,8
168684,2011-08-28 17:15:44,76,13
168685,2011-08-28 17:16:04,214,1
168686,2011-08-28 17:16:14,149,6
168687,2011-08-28 17:16:43,213,18
168688,2011-08-28 17:17:00,263,12
168689,2011-08-28 17:17:02,107,10
168690,2011-08-28 17:17:43,181,13
168691,2011-08-28 17:17:48,155,5
168692,2011-08-28 17:18:17,221,12
168693,2011-08-28 17:19:20,85,2
168694,2011-08-28 17:19:52,134,0
168695,2011-08-28 17:19:55,31,1
168696,2011-08-28 17:20:06,229,18
168697,2011-08-28 17:20:46,126,7
168698,2011-08-28 17:21:28,31,0
168699,2011-08-28 17:22:02,245,10
168700,2011-08-28 17:22:08,179,15
168701,2011-08-28 17:22:16,78,15
168702,2011-08-28 17:22:34,275,2
168703,2011-08-28 17:23:03,149,19
168704,2011-08-28 17:23:28,294,7
168705,2011-08-28 17:23:37,205,18
168706,2011-08-28 17:24:23,153,4
168707,2011-08-28 17:25:16,254,1
168708,2011-08-28 17:25:22,36,20
168709,2011-08-28 17:25:35,142,0
168710,2011-08-28 17:25:56,183,5
168711,2011-08-28 17:25:59,249,3
168712,2011-08-28 17:26:00,133,20
168713,2011-08-28 17:26:02,269,1
168714,2011-08-28 17:26:33,197,4
168715,2011-08-28 17:27:32,42,20
168716,2011-08-28 17:27:53,284,19
168717,2011-08-28 17:27:57,174,12
168718,2011-08-28 17:28:39,289,2
168719,2011-08-28 17:28:53,1,16
168720,2011-08-28 17:29:33,5,3
168721,2011-08-28 17:29:42,294,16
168722,2011-08-28 17:29:48,128,10
168723,2011-08-28 17:29:54,207,9
168724,2011-08-28 17:30:50,132,4
168725,2011-08-28 17:31:02,252,3
168726,2011-08-28 17:31:04,202,11
168727,2011-08-28 17:31:56,98,3
168728,2011-08-28 17:33:09,142,16
168729,2011-08-28 17:33:10,76,7
168730,2011-08-28 17:33:32,100,8
168731,2011-08-28 17:34:04,50,14
168732,2011-08-28 17:34:16,140,17
168733,2011-08-28 17:34:22,30,4
168734,2011-08-28 17:34:27,6,12
168735,2011-08-28 17:35:10,274,19
168736,2011-08-28 17:35:10,204,18
168737,2011-08-28 17:35:43,245,1
168738,2011-08-28 17:35:43,290,15
168739,2011-08-28 17:35:55,247,5
168740,2011-08-28 17:35:57,285,16
168741,2011-08-28 17:36:09,11,20
168742,2011-08-28 17:36:43,69,14
168743,2011-08-28 17:36:51,282,1
168744,2011-08-28 17:37:16,29,3
168745,2011-08-28 17:37:43,242,10
168746,2011-08-28 17:38:04,272,20
168747,2011-08-28 17:38:21,1,16
168748,2011-08-28 17:38:32,172,4
168749,2011-08-28 17:38:52,106,1
168750,2011-08-28 17:39:10,40,1
168751,2011-08-28 17:39:31,171,5
168752,2011-08-28 17:40:15,232,2
168753,2011-08-28 17:42:12,72,15
168754,2011-08-28 17:42:50,185,17
168755,2011-08-28 17:43:17,282,3
168756,2011-08-28 17:43:21,265,7
168757,2011-08-28 17:43:24,238,19
168758,2011-08-28 17:43:35,65,20
168759,2011-08-28 17:44:09,290,3
168760,2011-08-28 17:44:26,152,0
168761,2011-08-28 17:44:35,281,3
168762,2011-08-28 17:44:59,38,2
168763,2011-08-28 17:45:08,94,13
168764,2011-08-28 17:45:28,106,9
168765,2011-08-28 17:46:03,82,9
168766,2011-08-28 17:46:06,176,9
168767,2011-08-28 17:46:27,37,19
168768,2011-08-28 17:46:57,203,1
168769,2011-08-28 17:47:47,282,15
168770,2011-08-28 17:47:55,176,2
168771,2011-08-28 17:48:27,267,7
168772,2011-08-28 17:48:29,198,8
168773,2011-08-28 17:49:17,259,20
168774,2011-08-28 17:50:13,97,0
168775,2011-08-28 17:50:26,178,18
168776,2011-08-28 17:50:42,271,2
168777,2011-08-28 17:50:44,238,7
168778,2011-08-28 17:51:01,186,10
168779,2011-08-28 17:51:08,176,17
168780,2011-08-28 17:51:12,263,11
168781,2011-08-28 17:51:14,0,8
168782,2011-08-28 17:51:20,127,7
168783,2011-08-28 17:52:31,134,18
168784,2011-08-28 17:52:43,61,7
168785,2011-08-28 17:52:52,288,13
168786,2011-08-28 17:52:55,47,7
168787,2011-08-28 17:53:51,280,20
168788,2011-08-28 17:54:05,252,9
168789,2011-08-28 17:54:15,284,6
168790,2011-08-28 17:54:50,252,6
168791,2011-08-28 17:55:21,248,12
168792,2011-08-28 17:56:23,174,2
168793,2011-08-28 17:56:31,58,10
168794,2011-08-28 17:56:32,147,13
168795,2011-08-28 17:57:41,149,11
168796,2011-08-28 17:58:06,212,6
168797,2011-08-28 17:58:18,96,8
168798,2011-08-28 17:58:19,25,2
168799,2011-08-28 17:58:22,140,7
168800,2011-08-28 17:59:36,122,13
168801,2011-08-28 17:59:56,272,4
168802,2011-08-28 18:00:06,111,9
168803,2011-08-28 18:00:17,228,12
168804,2011-08-28 18:00:48,43,8
168805,2011-08-28 18:01:01,147,13
168806,2011-08-28 18:01:04,275,2
168807,2011-08-28 18:02:26,161,8
168808,2011-08-28 18:03:20,198,3
168809,2011-08-28 18:03:44,110,20
168810,2011-08-28 18:05:02,28,5
168811,2011-08-28 18:05:03,183,9
168812,2011-08-28 18:05:09,100,13
168813,2011-08-28 18:05:11,13,12
168814,2011-08-28 18:05:11,248,10
168815,2011-08-28 18:05:25,39,6
168816,2011-08-28 18:05:37,24,8
168817,2011-08-28 18:05:56,111,0
168818,2011-08-28 18:06:48,71,10
168819,2011-08-28 18:09:23,91,16
168820,2011-08-28 18:10:15,234,5
168821,2011-08-28 18:10:25,189,2
168822,2011-08-28 18:10:30,186,11
168823,2011-08-28 18:10:31,176,0
168824,2011-08-28 18:10:38,173,0
168825,2011-08-28 18:11:52,236,13
168826,2011-08-28 18:11:55,124,5
168827,2011-08-28 18:12:13,223,7
168828,2011-08-28 18:12:30,212,2
168829,2011-08-28 18:12:46,123,3
168830,2011-08-28 18:13:04,120,10
168831,2011-08-28 18:13:12,167,6
168832,2011-08-28 18:13:53,120,13
168833,2011-08-28 18:14:07,10,12
168834,2011-08-28 18:14:23,22,18
168835,2011-08-28 18:14:32,255,1
168836,2011-08-28 18:15:02,212,20
168837,2011-08-28 18:15:04,157,8
168838,2011-08-28 18:15:24,128,6
168839,2011-08-28 18:15:29,15,14
168840,2011-08-28 18:15:39,244,5
168841,2011-08-28 18:15:41,37,18
168842,2011-08-28 18:16:19,42,1
168843,2011-08-28 18:17:14,216,8
168844,2011-08-28 18:17:38,4,9
168845,2011-08-28 18:18:16,195,4
168846,2011-08-28 18:18:17,31,19
168847,2011-08-28 18:19:00,120,3
168848,2011-08-28 18:19:05,208,17
168849,2011-08-28 18:19:39,131,6
168850,2011-08-28 18:19:58,16,5
168851,2011-08-28 18:20:11,235,15
168852,2011-08-28 18:20:20,300,5
168853,2011-08-28 18:20:44,166,10
168854,2011-08-28 18:23:24,57,13
168855,2011-08-28 18:23:49,43,5
168856,2011-08-28 18:24:17,291,16
168857,2011-08-28 18:25:00,231,7
168858,2011-08-28 18:25:47,128,0
168859,2011-08-28 18:26:49,225,3
168860,2011-08-28 18:26:55,259,4
168861,2011-08-28 18:27:40,37,2
168862,2011-08-28 18:28:26,245,3
168863,2011-08-28 18:28:32,86,16
168864,2011-08-28 18:28:33,83,11
168865,2011-08-28 18:29:22,226,14
168866,2011-08-28 18:29:25,183,15
168867,2011-08-28 18:29:30,74,10
168868,2011-08-28 18:30:23,139,18
168869,2011-08-28 18:30:52,260,19
168870,2011-08-28 18:31:02,44,6
168871,2011-08-28 18:31:09,63,0
168872,2011-08-28 18:31:09,69,16
168873,2011-08-28 18:32:04,130,17
168874,2011-08-28 18:32:08,45,9
168875,2011-08-28 18:32:43,172,11
168876,2011-08-28 18:32:49,80,10
168877,2011-08-28 18:33:02,96,14
168878,2011-08-28 18:33:02,38,16
168879,2011-08-28 18:33:11,241,11
168880,2011-08-28 18:33:12,123,16
168881,2011-08-28 18:34:37,82,18
168882,2011-08-28 18:35:26,257,6
168883,2011-08-28 18:35:33,52,11
168884,2011-08-28 18:36:03,150,13
168885,2011-08-28 18:36:30,207,4
168886,2011-08-28 18:36:31,199,8
168887,2011-08-28 18:37:29,68,14
168888,2011-08-28 18:38:08,221,16
168889,2011-08-28 18:38:09,251,10
168890,2011-08-28 18:38:39,97,1
168891,2011-08-28 18:38:39,224,17
168892,2011-08-28 18:39:04,56,7
168893,2011-08-28 18:39:12,100,1
168894,2011-08-28 18:39:33,113,19
168895,2011-08-28 18:39:44,294,16
168896,2011-08-28 18:40:04,230,15
168897,2011-08-28 18:40:50,6,7
168898,2011-08-28 18:41:05,285,19
168899,2011-08-28 18:41:05,127,6
168900,2011-08-28 18:42:34,66,5
168901,2011-08-28 18:43:17,71,16
168902,2011-08-28 18:43:38,246,10
168903,2011-08-28 18:44:24,167,13
168904,2011-08-28 18:45:57,134,10
168905,2011-08-28 18:46:04,233,1
168906,2011-08-28 18:47:45,127,14
168907,2011-08-28 18:47:47,7,5
168908,2011-08-28 18:48:06,194,16
168909,2011-08-28 18:48:28,234,17
168910,2011-08-28 18:49:41,171,9
168911,2011-08-28 18:51:04,184,19
168912,2011-08-28 18:51:07,37,15
168913,2011-08-28 18:51:45,116,11
168914,2011-08-28 18:52:21,131,2
168915,2011-08-28 18:52:50,39,17
168916,2011-08-28 18:53:12,231,17
168917,2011-08-28 18:53:34,141,2
168918,2011-08-28 18:53:42,283,16
168919,2011-08-28 18:53:51,224,16
168920,2011-08-28 18:53:56,166,17
168921,2011-08-28 18:54:00,35,2
168922,2011-08-28 18:54:04,168,20
168923,2011-08-28 18:54:17,124,13
168924,2011-08-28 18:54:24,192,13
168925,2011-08-28 18:54:39,138,5
168926,2011-08-28 18:54:46,75,11
168927,2011-08-28 18:54:55,212,4
168928,2011-08-28 18:55:14,131,14
168929,2011-08-28 18:55:52,194,13
168930,2011-08-28 18:55:54,299,7
168931,2011-08-28 18:56:08,166,19
168932,2011-08-28 18:56:26,55,17
168933,2011-08-28 18:56:50,206,16
168934,2011-08-28 18:57:16,77,14
168935,2011-08-28 18:58:03,211,1
168936,2011-08-28 18:58:20,89,12
168937,2011-08-28 18:58:22,62,13
168938,2011-08-28 18:58:31,242,6
168939,2011-08-28 18:58:40,23,7
168940,2011-08-28 18:58:57,254,5
168941,2011-08-28 18:58:58,88,18
168942,2011-08-28 18:59:08,292,2
168943,2011-08-28 18:59:12,34,15
168944,2011-08-28 18:59:17,177,9
168945,2011-08-28 18:59:32,161,3
168946,2011-08-28 18:59:43,269,1
168947,2011-08-28 19:00:01,282,11
168948,2011-08-28 19:00:03,49,12
168949,2011-08-28 19:00:03,145,17
168950,2011-08-28 19:00:10,279,2
168951,2011-08-28 19:00:25,288,6
168952,2011-08-28 19:00:31,124,1
168953,2011-08-28 19:00:55,220,15
168954,2011-08-28 19:01:12,207,13
168955,2011-08-28 19:01:58,267,14
168956,2011-08-28 19:02:05,141,8
168957,2011-08-28 19:02:17,110,10
168958,2011-08-28 19:02:27,81,17
168959,2011-08-28 19:03:06,242,13
168960,2011-08-28 19:03:08,263,17
168961,2011-08-28 19:03:21,232,20
168962,2011-08-28 19:04:12,19,8
168963,2011-08-28 19:04:31,95,19
168964,2011-08-28 19:05:05,167,17
168965,2011-08-28 19:05:24,203,18
168966,2011-08-28 19:05:35,53,20
168967,2011-08-28 19:05:38,294,17
168968,2011-08-28 19:05:57,40,14
168969,2011-08-28 19:07:26,4,6
168970,2011-08-28 19:07:27,125,11
168971,2011-08-28 19:08:03,9,13
168972,2011-08-28 19:08:03,46,2
168973,2011-08-28 19:08:56,22,3
168974,2011-08-28 19:10:17,98,1
168975,2011-08-28 19:10:21,149,10
168976,2011-08-28 19:10:22,43,10
168977,2011-08-28 19:10:28,176,0
168978,2011-08-28 19:11:26,129,14
168979,2011-08-28 19:12:20,296,6
168980,2011-08-28 19:12:37,146,19
168981,2011-08-28 19:12:57,253,12
168982,2011-08-28 19:13:03,119,11
168983,2011-08-28 19:13:20,265,19
168984,2011-08-28 19:13:26,43,13
168985,2011-08-28 19:13:38,266,8
168986,2011-08-28 19:14:04,24,17
168987,2011-08-28 19:14:06,195,20
168988,2011-08-28 19:14:09,285,6
168989,2011-08-28 19:14:48,284,12
168990,2011-08-28 19:14:50,248,12
168991,2011-08-28 19:15:24,59,19
168992,2011-08-28 19:16:00,150,19
168993,2011-08-28 19:16:06,196,12
168994,2011-08-28 19:16:47,170,17
168995,2011-08-28 19:16:53,180,2
168996,2011-08-28 19:16:58,160,5
168997,2011-08-28 19:17:13,274,4
168998,2011-08-28 19:17:23,5,8
168999,2011-08-28 19:17:48,134,20
169000,2011-08-28 19:17:59,278,0
169001,2011-08-28 19:18:28,177,11
169002,2011-08-28 19:19:23,4,5
169003,2011-08-28 19:19:30,66,16
169004,2011-08-28 19:20:54,261,2
169005,2011-08-28 19:21:19,29,18
169006,2011-08-28 19:23:18,233,11
169007,2011-08-28 19:23:33,190,12
169008,2011-08-28 19:24:25,62,9
169009,2011-08-28 19:24:35,11,3
169010,2011-08-28 19:25:09,133,11
169011,2011-08-28 19:25:42,58,13
169012,2011-08-28 19:26:30,68,14
169013,2011-08-28 19:26:33,267,2
169014,2011-08-28 19:27:22,155,14
169015,2011-08-28 19:28:39,13,17
169016,2011-08-28 19:28:48,100,19
169017,2011-08-28 19:29:58,42,7
169018,2011-08-28 19:30:20,156,9
169019,2011-08-28 19:31:27,247,17
169020,2011-08-28 19:31:50,63,10
169021,2011-08-28 19:32:27,229,16
169022,2011-08-28 19:32:39,280,9
169023,2011-08-28 19:32:50,123,14
169024,2011-08-28 19:32:53,183,1
169025,2011-08-28 19:32:59,155,5
169026,2011-08-28 19:34:42,59,20
169027,2011-08-28 19:35:16,154,2
169028,2011-08-28 19:35:20,68,11
169029,2011-08-28 19:35:27,260,1
169030,2011-08-28 19:36:33,19,2
169031,2011-08-28 19:36:33,200,1
169032,2011-08-28 19:37:19,4,10
169033,2011-08-28 19:38:02,99,0
169034,2011-08-28 19:38:02,197,17
169035,2011-08-28 19:38:13,178,8
169036,2011-08-28 19:40:02,67,4
169037,2011-08-28 19:40:43,263,5
169038,2011-08-28 19:40:59,135,7
169039,2011-08-28 19:41:07,161,19
169040,2011-08-28 19:41:12,189,2
169041,2011-08-28 19:41:28,256,9
169042,2011-08-28 19:41:38,283,13
169043,2011-08-28 19:41:56,270,6
169044,2011-08-28 19:42:00,260,17
169045,2011-08-28 19:42:00,241,16
169046,2011-08-28 19:42:13,289,19
169047,2011-08-28 19:43:57,66,1
169048,2011-08-28 19:44:01,148,16
169049,2011-08-28 19:44:09,251,5
169050,2011-08-28 19:44:59,85,9
169051,2011-08-28 19:45:16,2,9
169052,2011-08-28 19:45:27,169,7
169053,2011-08-28 19:45:33,152,19
169054,2011-08-28 19:46:08,248,8
169055,2011-08-28 19:46:26,252,5
169056,2011-08-28 19:47:04,87,11
169057,2011-08-28 19:47:17,271,7
169058,2011-08-28 19:48:09,239,5
169059,2011-08-28 19:48:10,260,7
169060,2011-08-28 19:48:26,289,15
169061,2011-08-28 19:48:31,22,1
169062,2011-08-28 19:48:37,9,0
169063,2011-08-28 19:48:52,119,3
169064,2011-08-28 19:49:41,41,20
169065,2011-08-28 19:50:06,244,6
169066,2011-08-28 19:50:16,94,19
169067,2011-08-28 19:50:19,90,12
169068,2011-08-28 19:50:41,220,0
169069,2011-08-28 19:51:15,204,18
169070,2011-08-28 19:51:36,83,20
169071,2011-08-28 19:53:09,261,8
169072,2011-08-28 19:53:13,54,1
169073,2011-08-28 19:53:30,256,11
169074,2011-08-28 19:54:41,265,15
169075,2011-08-28 19:56:07,180,1
169076,2011-08-28 19:56:43,12,5
169077,2011-08-28 19:56:55,133,19
169078,2011-08-28 19:57:41,114,13
169079,2011-08-28 19:57:43,8,5
169080,2011-08-28 19:57:50,61,19
169081,2011-08-28 19:58:13,246,19
169082,2011-08-28 19:58:58,263,10
169083,2011-08-28 19:59:16,222,14
169084,2011-08-28 19:59:22,91,20
169085,2011-08-28 19:59:48,133,16
169086,2011-08-28 19:59:51,65,11
169087,2011-08-28 20:00:07,75,20
169088,2011-08-28 20:02:18,64,6
169089,2011-08-28 20:02:44,186,6
169090,2011-08-28 20:03:14,128,18
169091,2011-08-28 20:05:20,236,4
169092,2011-08-28 20:06:35,211,13
169093,2011-08-28 20:09:48,247,17
169094,2011-08-28 20:10:54,46,10
169095,2011-08-28 20:13:36,160,4
169096,2011-08-28 20:13:53,236,3
169097,2011-08-28 20:14:52,195,13
169098,2011-08-28 20:16:59,156,14
169099,2011-08-28 20:19:16,159,4
169100,2011-08-28 20:20:05,160,20
169101,2011-08-28 20:22:18,243,12
169102,2011-08-28 20:22:25,298,4
169103,2011-08-28 20:24:19,149,8
169104,2011-08-28 20:24:35,264,11
169105,2011-08-28 20:24:44,9,15
169106,2011-08-28 20:25:03,11,0
169107,2011-08-28 20:25:17,101,3
